,Date,uid,morning_phonecharge_duration,morning_phonecharge_frequency,morning_phonelock_duration,morning_phonelock_frequency,morning_dark_duration,afternoon_phonecharge_duration,afternoon_phonecharge_frequency,afternoon_phonelock_duration,afternoon_phonelock_frequency,afternoon_dark_duration,evening_phonecharge_duration,evening_phonecharge_frequency,evening_phonelock_duration,evening_phonelock_frequency,evening_dark_duration,night_phonecharge_duration,night_phonecharge_frequency,night_phonelock_duration,night_phonelock_frequency,night_dark_duration
703,2013-04-04,u04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22535.0,1.0,6920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
704,2013-04-05,u04,0.0,0.0,8723.0,1.0,4920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
705,2013-04-05,u04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12590.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
706,2013-04-05,u04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23873.0,2.0,23285.0,0.0,0.0,0.0,0.0,0.0
707,2013-04-06,u04,0.0,0.0,25773.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
708,2013-04-06,u04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25295.0,2.0,21891.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
709,2013-04-06,u04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6281.0,1.0,6280.0,0.0,0.0,0.0,0.0,0.0
710,2013-04-07,u04,0.0,0.0,18556.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
711,2013-04-07,u04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6772.0,1.0,5854.0,0.0,0.0,0.0,0.0,0.0
712,2013-04-08,u04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15688.0,2.0,12391.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
713,2013-04-08,u04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30347.0,2.0,25504.0,0.0,0.0,0.0,0.0,0.0
714,2013-04-09,u04,0.0,0.0,13577.0,1.0,3777.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
715,2013-04-09,u04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32680.0,2.0,7267.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
716,2013-04-10,u04,0.0,0.0,7306.0,1.0,5223.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
717,2013-04-10,u04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19681.0,1.0,11550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
718,2013-04-10,u04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18254.0,1.0,18379.0,0.0,0.0,0.0,0.0,0.0
719,2013-04-11,u04,0.0,0.0,7304.0,1.0,4898.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720,2013-04-11,u04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16282.0,2.0,13011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
721,2013-04-11,u04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16841.0,2.0,11770.0,0.0,0.0,0.0,0.0,0.0
722,2013-04-12,u04,0.0,0.0,6330.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
723,2013-04-12,u04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14009.0,2.0,3764.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
724,2013-04-12,u04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24444.0,2.0,6624.0,0.0,0.0,0.0,0.0,0.0
725,2013-04-13,u04,0.0,0.0,20000.0,1.0,10300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
726,2013-04-13,u04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33026.0,1.0,10789.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
727,2013-04-14,u04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35135.0,1.0,27809.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
728,2013-04-14,u04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26314.0,1.0,23491.0,0.0,0.0,0.0,0.0,0.0
729,2013-04-15,u04,0.0,0.0,9101.0,1.0,7317.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
730,2013-04-15,u04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17848.0,1.0,16830.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
731,2013-04-15,u04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13532.0,1.0,10613.0,0.0,0.0,0.0,0.0,0.0
732,2013-04-17,u04,0.0,0.0,7134.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
733,2013-04-17,u04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5514.0,1.0,3728.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
734,2013-04-17,u04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38507.0,2.0,32477.0,0.0,0.0,0.0,0.0,0.0
735,2013-04-18,u04,0.0,0.0,5869.0,1.0,4743.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
736,2013-04-18,u04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20581.0,2.0,14811.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
737,2013-04-18,u04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16592.0,2.0,17305.0,0.0,0.0,0.0,0.0,0.0
738,2013-04-19,u04,0.0,0.0,3890.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
739,2013-04-19,u04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44886.0,2.0,13734.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
740,2013-04-20,u04,0.0,0.0,8703.0,1.0,4071.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
741,2013-04-20,u04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33268.0,1.0,14182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
742,2013-04-20,u04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14106.0,1.0,6281.0,0.0,0.0,0.0,0.0,0.0
743,2013-04-22,u04,0.0,0.0,6786.0,1.0,7422.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
744,2013-04-22,u04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17967.0,1.0,14164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
745,2013-04-22,u04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12376.0,2.0,3840.0,0.0,0.0,0.0,0.0,0.0
746,2013-04-23,u04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21609.0,1.0,17768.0
747,2013-04-23,u04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6204.0,1.0,6232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
748,2013-04-24,u04,0.0,0.0,13622.0,1.0,6527.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
749,2013-04-24,u04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30809.0,2.0,5674.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
750,2013-04-25,u04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32467.0,2.0,28429.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
751,2013-04-25,u04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11273.0,1.0,11364.0,0.0,0.0,0.0,0.0,0.0
752,2013-04-26,u04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15795.0,2.0,4482.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
753,2013-04-27,u04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14793.0,1.0,12407.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
754,2013-04-27,u04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20478.0,2.0,21295.0,0.0,0.0,0.0,0.0,0.0
755,2013-04-28,u04,0.0,0.0,4242.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
756,2013-04-28,u04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14906.0,2.0,3881.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
757,2013-04-28,u04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32898.0,2.0,18115.0,0.0,0.0,0.0,0.0,0.0
758,2013-04-29,u04,0.0,0.0,21554.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
759,2013-04-29,u04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4157.0,1.0,13700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
760,2013-04-29,u04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14439.0,2.0,7884.0,0.0,0.0,0.0,0.0,0.0
761,2013-04-30,u04,0.0,0.0,3931.0,1.0,3954.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
762,2013-04-30,u04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27308.0,2.0,10469.0,0.0,0.0,0.0,0.0,0.0
763,2013-05-01,u04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20169.0,2.0,13737.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
764,2013-05-01,u04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19054.0,2.0,12543.0,0.0,0.0,0.0,0.0,0.0
765,2013-05-02,u04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16591.0,1.0,20223.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
766,2013-05-05,u04,0.0,0.0,23407.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
767,2013-05-05,u04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16202.0,2.0,5001.0,0.0,0.0,0.0,0.0,0.0
768,2013-05-06,u04,0.0,0.0,8739.0,2.0,4272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
769,2013-05-06,u04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12225.0,3.0,3933.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
770,2013-05-06,u04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9075.0,1.0,8271.0,0.0,0.0,0.0,0.0,0.0
771,2013-05-07,u04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26582.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
772,2013-05-09,u04,0.0,0.0,25782.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
773,2013-05-09,u04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30369.0,2.0,21895.0,0.0,0.0,0.0,0.0,0.0
774,2013-05-10,u04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18933.0,2.0,14576.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
775,2013-05-10,u04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35572.0,2.0,24968.0,0.0,0.0,0.0,0.0,0.0
776,2013-05-11,u04,0.0,0.0,19838.0,1.0,9484.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
777,2013-05-11,u04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4152.0,1.0,8183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
778,2013-05-11,u04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25770.0,2.0,24246.0,0.0,0.0,0.0,0.0,0.0
779,2013-05-13,u04,0.0,0.0,4730.0,1.0,4704.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
780,2013-05-13,u04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24879.0,1.0,9169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
781,2013-05-13,u04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25208.0,1.0,32892.0,0.0,0.0,0.0,0.0,0.0
782,2013-05-14,u04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31132.0,1.0,30740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
783,2013-05-14,u04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9015.0,1.0,9011.0,0.0,0.0,0.0,0.0,0.0
784,2013-05-15,u04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17381.0,2.0,4079.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
785,2013-05-15,u04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17644.0,1.0,19474.0,0.0,0.0,0.0,0.0,0.0
786,2013-05-16,u04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28240.0,2.0,14043.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
787,2013-05-16,u04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14361.0,1.0,11710.0,0.0,0.0,0.0,0.0,0.0
788,2013-05-19,u04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11961.0,1.0,14999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
789,2013-05-21,u04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15377.0,1.0,10340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
790,2013-04-04,u04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12026.0,0.0,0.0,0.0,0.0,0.0
791,2013-04-09,u04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28876.0,0.0,0.0,0.0,0.0,0.0
792,2013-04-13,u04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27557.0,0.0,0.0,0.0,0.0,0.0
793,2013-04-19,u04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8268.0,0.0,0.0,0.0,0.0,0.0
794,2013-04-21,u04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10801.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
795,2013-04-21,u04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19077.0,0.0,0.0,0.0,0.0,0.0
796,2013-04-24,u04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19971.0,0.0,0.0,0.0,0.0,0.0
797,2013-04-26,u04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31700.0,0.0,0.0,0.0,0.0,0.0
798,2013-05-02,u04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19674.0,0.0,0.0,0.0,0.0,0.0
799,2013-05-03,u04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20819.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
800,2013-05-04,u04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26353.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
801,2013-05-04,u04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16440.0,0.0,0.0,0.0,0.0,0.0
802,2013-05-05,u04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11991.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
803,2013-05-07,u04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18438.0,0.0,0.0,0.0,0.0,0.0
804,2013-05-08,u04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11785.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
805,2013-05-08,u04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22017.0,0.0,0.0,0.0,0.0,0.0
806,2013-05-09,u04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
807,2013-05-12,u04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18003.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
808,2013-05-12,u04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26551.0,0.0,0.0,0.0,0.0,0.0
809,2013-05-17,u04,0.0,0.0,0.0,0.0,8393.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
810,2013-05-17,u04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10564.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
811,2013-05-17,u04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12204.0,0.0,0.0,0.0,0.0,0.0
812,2013-05-18,u04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26634.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
813,2013-05-18,u04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5971.0,0.0,0.0,0.0,0.0,0.0
814,2013-05-20,u04,0.0,0.0,0.0,0.0,4363.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
815,2013-05-20,u04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22189.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
816,2013-05-20,u04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30026.0,0.0,0.0,0.0,0.0,0.0
817,2013-05-21,u04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37730.0,0.0,0.0,0.0,0.0,0.0
818,2013-05-22,u04,0.0,0.0,0.0,0.0,14831.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
819,2013-05-22,u04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13845.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
820,2013-03-28,u05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33123.0,1.0,40532.0,2.0,40597.0
821,2013-03-30,u05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39578.0,2.0,34618.0,1.0,34221.0
822,2013-04-01,u05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35034.0,1.0,44173.0,2.0,34496.0
823,2013-04-02,u05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32934.0,1.0,36912.0,2.0,32279.0
824,2013-04-03,u05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35746.0,1.0,35692.0,2.0,29007.0
825,2013-04-04,u05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30704.0,2.0,40329.0,2.0,36136.0
826,2013-04-06,u05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27341.0,1.0,42031.0,2.0,41915.0
827,2013-04-06,u05,0.0,0.0,0.0,0.0,0.0,11427.0,1.0,18517.0,3.0,6152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
828,2013-04-08,u05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29299.0,1.0,29268.0,1.0,36131.0
829,2013-04-09,u05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31737.0,1.0,45798.0,2.0,38829.0
830,2013-04-10,u05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34886.0,1.0,40310.0,2.0,35692.0
831,2013-04-11,u05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38496.0,2.0,33569.0,2.0,30883.0
832,2013-04-11,u05,0.0,0.0,0.0,0.0,0.0,7627.0,1.0,7795.0,1.0,7922.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833,2013-04-11,u05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11795.0,1.0,6302.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
834,2013-04-12,u05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6067.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
835,2013-04-13,u05,0.0,0.0,0.0,0.0,0.0,6219.0,1.0,6188.0,1.0,45310.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836,2013-04-14,u05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39722.0,2.0,36154.0,2.0,34631.0
837,2013-04-14,u05,0.0,0.0,0.0,0.0,0.0,16763.0,2.0,13852.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
838,2013-04-15,u05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31085.0,1.0,31054.0,1.0,30991.0
839,2013-04-15,u05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4878.0,1.0,10851.0,2.0,13157.0,0.0,0.0,0.0,0.0,0.0
840,2013-04-17,u05,19369.0,1.0,19337.0,1.0,21461.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841,2013-04-20,u05,0.0,0.0,0.0,0.0,0.0,27372.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842,2013-04-21,u05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9522.0,1.0,4423.0,1.0,0.0
843,2013-04-21,u05,0.0,0.0,0.0,0.0,0.0,18744.0,1.0,11814.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
844,2013-04-21,u05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11051.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
845,2013-04-22,u05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38323.0,2.0,34452.0,2.0,33951.0
846,2013-04-22,u05,0.0,0.0,0.0,0.0,0.0,15521.0,2.0,8576.0,2.0,7686.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
847,2013-04-22,u05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6049.0,1.0,3637.0,1.0,3621.0,0.0,0.0,0.0,0.0,0.0
848,2013-04-25,u05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32479.0,1.0,45478.0,2.0,43501.0
